date,spx,ndx,ftse100,gold,bitcoin,eurusd,gbpusd,dxy,qqq
2024-01-06,4697.24,16305.98,7733.24,2043.805,44377.5,1.09395,1.27201,102.41000366210938,391.9218444824219
2024-01-07,4697.24,16305.98,7733.24,2043.805,44377.5,1.09395,1.27201,102.41000366210938,391.9218444824219
2024-01-08,4763.54,16649.88,7733.24,2028.075,43898.1,1.09507,1.27482,102.20999908447266,400.0220336914063
2024-01-09,4756.5,16678.71,7733.24,2030.21,47041.9,1.0929,1.27089,102.56999969482422,400.8122863769531
2024-01-10,4783.45,16793.04,7733.24,2024.39,46275.5,1.09726,1.27407,102.36000061035156,403.5288391113281
2024-01-11,4780.24,16820.9,7733.24,2028.995,46914.4,1.09728,1.27612,102.29000091552734,404.3685302734375
2024-01-12,4783.83,16832.92,7733.24,2047.59,46402.8,1.09514,1.27449,102.4000015258789,404.5758972167969
2024-01-13,4783.83,16832.92,7733.24,2047.59,46402.8,1.09514,1.27449,102.4000015258789,404.5758972167969
2024-01-14,4783.83,16832.92,7733.24,2047.59,46402.8,1.09514,1.27449,102.4000015258789,404.5758972167969
2024-01-15,4783.83,16832.92,7594.91,2054.815,42223.1,1.09497,1.27282,102.4000015258789,404.5758972167969
2024-01-16,4765.98,16830.71,7558.34,2028.345,42589.0,1.08768,1.2639,103.36000061035156,404.5364379882813
2024-01-17,4739.21,16736.28,7446.29,2006.26,43199.1,1.08819,1.26761,103.4499969482422,402.2545166015625
2024-01-18,4780.94,16982.29,7459.09,2023.17,42681.4,1.08741,1.2705,103.54000091552734,407.9641418457031
2024-01-19,4839.81,17314.0,7461.93,2028.52,41303.7,1.08951,1.27023,103.29000091552734,416.0545349121094
2024-01-20,4839.81,17314.0,7461.93,2028.52,41303.7,1.08951,1.27023,103.29000091552734,416.0545349121094
2024-01-21,4839.81,17314.0,7461.93,2028.52,41303.7,1.08951,1.27023,103.29000091552734,416.0545349121094
2024-01-22,4850.43,17330.38,7487.71,2021.645,41604.2,1.08819,1.27117,103.33000183105467,416.5978698730469
2024-01-23,4864.6,17404.21,7485.73,2029.26,39794.8,1.08538,1.26849,103.62000274658205,418.3265380859375
2024-01-24,4868.55,17499.3,7527.67,2014.01,39453.3,1.08858,1.27251,103.23999786376952,420.64788818359375
2024-01-25,4894.16,17516.99,7529.73,2020.88,39854.9,1.08471,1.2709,103.56999969482422,421.1615905761719
2024-01-26,4890.97,17421.01,7635.09,2018.66,39934.8,1.08545,1.27019,103.47000122070312,418.6525268554688
2024-01-27,4890.97,17421.01,7635.09,2018.66,39934.8,1.08545,1.27019,103.47000122070312,418.6525268554688
2024-01-28,4890.97,17421.01,7635.09,2018.66,39934.8,1.08545,1.27019,103.47000122070312,418.6525268554688
2024-01-29,4927.93,17596.27,7632.74,2032.865,41827.3,1.08338,1.27095,103.61000061035156,422.939697265625
2024-01-30,4924.97,17476.71,7666.31,2036.95,43110.3,1.08439,1.26999,103.4000015258789,420.1243896484375
2024-01-31,4845.65,17137.24,7630.57,2039.57,43324.1,1.0814,1.26872,103.2699966430664,411.895751953125
2024-02-01,4906.19,17344.71,7630.57,2054.99,42632.2,1.08729,1.27439,103.0500030517578,416.7460021972656
2024-02-02,4958.61,17642.73,7630.57,2036.135,42914.7,1.07934,1.26375,103.91999816894533,423.7891540527344
2024-02-03,4958.61,17642.73,7630.57,2036.135,42914.7,1.07934,1.26375,103.91999816894533,423.7891540527344
2024-02-04,4958.61,17642.73,7630.57,2036.135,42914.7,1.07934,1.26375,103.91999816894533,423.7891540527344
2024-02-05,4942.81,17613.04,7630.57,2025.17,42533.2,1.07435,1.25407,104.4499969482422,423.236083984375
2024-02-06,4954.23,17572.73,7630.57,2036.05,42448.0,1.07546,1.25993,104.18000030517578,422.3865356445313
2024-02-07,4995.06,17755.07,7630.57,2035.145,43186.2,1.07725,1.26287,104.04000091552734,426.7329711914063
2024-02-08,4997.91,17783.17,7630.57,2034.48,44151.8,1.07766,1.26176,104.1500015258789,427.5232543945313
2024-02-09,5026.61,17962.4,7630.57,2025.175,45294.1,1.07864,1.26305,104.08000183105467,431.7314147949219
2024-02-10,5026.61,17962.4,7630.57,2025.175,45294.1,1.07864,1.26305,104.08000183105467,431.7314147949219
2024-02-11,5026.61,17962.4,7630.57,2025.175,45294.1,1.07864,1.26305,104.08000183105467,431.7314147949219
2024-02-12,5021.84,17882.66,7630.57,2020.035,48151.9,1.07727,1.26275,104.16999816894533,430.0421752929688
2024-02-13,4953.17,17600.42,7512.28,1993.245,50050.5,1.07107,1.25948,104.95999908447266,423.3348083496094
2024-02-14,5000.62,17807.63,7568.4,1992.35,49542.7,1.07274,1.2564,104.72000122070312,427.9480285644531
2024-02-15,5029.73,17845.72,7597.53,2004.3,51840.6,1.0773,1.26019,104.3000030517578,429.2223510742188
2024-02-16,5005.57,17685.98,7711.71,2012.03,51696.1,1.07767,1.26007,104.27999877929688,425.3302612304688
2024-02-17,5005.57,17685.98,7711.71,2012.03,51696.1,1.07767,1.26007,104.27999877929688,425.3302612304688
2024-02-18,5005.57,17685.98,7711.71,2012.03,51696.1,1.07767,1.26007,104.27999877929688,425.3302612304688
2024-02-19,5005.57,17685.98,7728.5,2018.03,52256.9,1.07793,1.2596,104.27999877929688,425.3302612304688
2024-02-20,4975.51,17546.1,7719.21,2024.335,51949.1,1.08096,1.26228,104.08000183105467,422.1198425292969
2024-02-21,4981.8,17478.91,7662.51,2026.095,52178.7,1.08199,1.26375,104.01000213623048,420.4305725097656
2024-02-22,5087.03,18004.7,7684.49,2024.45,51511.3,1.0822,1.26584,103.95999908447266,432.7389831542969
2024-02-23,5088.8,17937.61,7706.28,2036.63,51422.8,1.08224,1.26699,103.94000244140624,431.4646911621094
2024-02-24,5088.8,17937.61,7706.28,2036.63,51422.8,1.08224,1.26699,103.94000244140624,431.4646911621094
2024-02-25,5088.8,17937.61,7706.28,2036.63,51422.8,1.08224,1.26699,103.94000244140624,431.4646911621094
2024-02-26,5069.53,17933.33,7684.3,2031.215,51713.7,1.08505,1.26845,103.83000183105467,431.2374267578125
2024-02-27,5078.18,17971.05,7683.02,2030.32,54695.6,1.08451,1.26865,103.83000183105467,432.2746887207031
2024-02-28,5069.76,17874.5,7624.98,2034.52,56932.3,1.08387,1.26611,103.9800033569336,429.9730529785156
2024-02-29,5096.27,18043.85,7630.02,2044.195,61318.0,1.08053,1.26245,104.16000366210938,433.65765380859375
2024-03-01,5137.08,18302.91,7630.02,2083.595,61274.8,1.08375,1.26563,103.86000061035156,440.1871948242188
2024-03-02,5137.08,18302.91,7630.02,2083.595,61274.8,1.08375,1.26563,103.86000061035156,440.1871948242188
2024-03-03,5137.08,18302.91,7630.02,2083.595,61274.8,1.08375,1.26563,103.86000061035156,440.1871948242188
2024-03-04,5130.95,18226.48,7630.02,2114.625,62870.5,1.08542,1.26919,103.83000183105467,438.6165161132813
2024-03-05,5078.65,17897.87,7630.02,2127.75,68002.2,1.0857,1.27043,103.8000030517578,430.7435607910156
2024-03-06,5104.76,18017.57,7630.02,2147.86,63469.8,1.08983,1.27299,103.37000274658205,433.4502258300781
2024-03-07,5157.36,18297.99,7630.02,2160.115,65949.5,1.09472,1.28085,102.81999969482422,440.0292053222656
2024-03-08,5123.69,18018.45,7630.02,2177.405,67198.4,1.09365,1.28514,102.73999786376952,433.6773986816406
2024-03-09,5123.69,18018.45,7630.02,2177.405,67198.4,1.09365,1.28514,102.73999786376952,433.6773986816406
2024-03-10,5123.69,18018.45,7630.02,2177.405,67198.4,1.09365,1.28514,102.73999786376952,433.6773986816406
2024-03-11,5117.94,17951.69,7630.02,2181.395,68503.9,1.09254,1.28124,102.87000274658205,432.0672912597656
2024-03-12,5175.27,18219.12,7630.02,2158.655,72455.3,1.09277,1.27929,102.95999908447266,438.260986328125
2024-03-13,5165.31,18068.47,7772.17,2174.705,71167.2,1.09489,1.27993,102.79000091552734,434.8924865722656
2024-03-14,5150.48,18014.81,7743.15,2161.625,72987.9,1.08843,1.27505,103.36000061035156,433.79595947265625
2024-03-15,5117.09,17808.25,7727.42,2156.065,71503.6,1.08886,1.27355,103.43000030517578,428.6395263671875
2024-03-16,5117.09,17808.25,7727.42,2156.065,71503.6,1.08886,1.27355,103.43000030517578,428.6395263671875
2024-03-17,5117.09,17808.25,7727.42,2156.065,71503.6,1.08886,1.27355,103.43000030517578,428.6395263671875
2024-03-18,5149.42,17985.01,7722.55,2161.375,68201.1,1.0872,1.27263,103.58000183105467,432.7276306152344
2024-03-19,5178.51,18032.21,7738.3,2158.795,67688.3,1.08657,1.27211,103.80999755859376,433.8057861328125
2024-03-20,5224.62,18240.11,7737.38,2200.775,62579.0,1.09324,1.27932,103.41000366210938,438.9492492675781
2024-03-21,5241.53,18320.38,7882.55,2181.355,67488.6,1.0862,1.26576,104.0,441.0264587402344
2024-03-22,5234.18,18339.44,7930.92,2165.225,65377.4,1.08076,1.26005,104.43000030517578,441.5309143066406
2024-03-23,5234.18,18339.44,7930.92,2165.225,65377.4,1.08076,1.26005,104.43000030517578,441.5309143066406
2024-03-24,5234.18,18339.44,7930.92,2165.225,65377.4,1.08076,1.26005,104.43000030517578,441.5309143066406
2024-03-25,5218.19,18277.06,7917.57,2172.085,66947.3,1.08372,1.26367,104.2300033569336,439.9285278320313
2024-03-26,5203.58,18210.54,7930.96,2178.375,70324.9,1.08328,1.26282,104.29000091552734,438.504150390625
2024-03-27,5248.49,18280.84,7931.98,2192.355,70250.8,1.08137,1.26169,104.3499984741211,439.9977111816406
2024-03-28,5254.35,18254.69,7952.62,2233.99,69415.5,1.07883,1.2625,104.5500030517578,439.1866455078125
2024-03-29,5254.35,18254.69,7952.62,2233.99,69415.5,1.07883,1.2625,104.5500030517578,439.1866455078125
2024-03-30,5254.35,18254.69,7952.62,2233.99,69415.5,1.07883,1.2625,104.5500030517578,439.1866455078125
2024-03-31,5254.35,18254.69,7952.62,2233.99,69415.5,1.07883,1.2625,104.5500030517578,439.1866455078125
2024-04-01,5243.77,18293.2,7952.62,2251.9,70876.2,1.07438,1.25528,105.0199966430664,440.1164855957031
2024-04-02,5205.81,18121.78,7952.62,2280.495,69619.9,1.07737,1.25801,104.81999969482422,436.3181457519531
2024-04-03,5211.49,18160.19,7952.62,2300.44,65718.5,1.08335,1.26506,104.25,437.2974548339844
2024-04-04,5147.21,17878.78,7952.62,2291.035,65949.1,1.0838,1.26419,104.12000274658205,430.6108093261719
2024-04-05,5204.34,18108.46,7952.62,2323.585,67806.2,1.08354,1.26348,104.3000030517578,435.6850891113281
2024-04-06,5204.34,18108.46,7952.62,2323.585,67806.2,1.08354,1.26348,104.3000030517578,435.6850891113281
2024-04-07,5204.34,18108.46,7952.62,2323.585,67806.2,1.08354,1.26348,104.3000030517578,435.6850891113281
2024-04-08,5202.39,18100.19,7952.62,2339.325,69056.4,1.08597,1.26538,104.13999938964844,435.813720703125
2024-04-09,5209.91,18169.9,7952.62,2352.95,71685.1,1.08581,1.26771,104.1500015258789,437.4259948730469
2024-04-10,5160.64,18011.65,7952.62,2334.19,69183.0,1.07429,1.25378,105.25,433.6079406738281
2024-04-11,5199.06,18307.98,7952.62,2372.55,70015.2,1.07264,1.25542,105.27999877929688,440.5318603515625
2024-04-12,5123.41,18003.49,7952.62,2343.14,70120.8,1.06382,1.24465,106.04000091552734,433.5090026855469
2024-04-13,5123.41,18003.49,7952.62,2343.14,70120.8,1.06382,1.24465,106.04000091552734,433.5090026855469
2024-04-14,5123.41,18003.49,7952.62,2343.14,70120.8,1.06382,1.24465,106.04000091552734,433.5090026855469
2024-04-15,5061.82,17706.83,7965.53,2383.225,63796.2,1.06247,1.24472,106.20999908447266,426.3773193359375
2024-04-16,5051.41,17713.66,7820.36,2382.58,63296.7,1.06169,1.24277,106.26000213623048,426.4169006347656
2024-04-17,5022.21,17493.62,7847.99,2360.38,64020.0,1.06715,1.24552,105.9499969482422,421.2140502929688
2024-04-18,5011.12,17394.31,7877.05,2379.305,61326.7,1.06439,1.24391,106.1500015258789,418.8104248046875
2024-04-19,4967.23,17037.65,7895.85,2387.69,63514.6,1.06549,1.23718,106.1500015258789,410.1455993652344
2024-04-20,4967.23,17037.65,7895.85,2387.69,63514.6,1.06549,1.23718,106.1500015258789,410.1455993652344
2024-04-21,4967.23,17037.65,7895.85,2387.69,63514.6,1.06549,1.23718,106.1500015258789,410.1455993652344
2024-04-22,5010.6,17210.89,8023.87,2327.075,64667.1,1.0652,1.23504,106.08000183105467,414.2703247070313
2024-04-23,5070.55,17471.47,8044.81,2322.02,66571.6,1.07028,1.24476,105.69000244140624,420.4524230957031
2024-04-24,5071.63,17526.8,8040.38,2316.11,66350.3,1.06973,1.24619,105.86000061035156,421.8768005371094
2024-04-25,5048.42,17430.5,8078.86,2332.22,64333.5,1.07291,1.25147,105.5999984741211,419.8391723632813
2024-04-26,5099.96,17718.3,8139.83,2340.085,64672.5,1.07001,1.24979,105.94000244140624,426.3179931640625
2024-04-27,5099.96,17718.3,8139.83,2340.085,64672.5,1.07001,1.24979,105.94000244140624,426.3179931640625
2024-04-28,5099.96,17718.3,8139.83,2340.085,64672.5,1.07001,1.24979,105.94000244140624,426.3179931640625
2024-04-29,5116.17,17782.72,8147.03,2335.74,63577.6,1.07211,1.25619,105.58000183105467,428.0489501953125
2024-04-30,5035.69,17440.69,8144.13,2285.94,63086.7,1.06689,1.24951,106.22000122070312,419.9776306152344
2024-05-01,5018.39,17318.55,8144.13,2319.305,60106.9,1.07124,1.25241,105.76000213623048,416.9409484863281
2024-05-02,5064.2,17541.54,8144.13,2303.67,57822.1,1.07249,1.2533,105.3000030517578,422.2625427246094
2024-05-03,5127.79,17890.79,8144.13,2301.52,59112.8,1.07643,1.2549,105.02999877929688,430.7493591308594
2024-05-04,5127.79,17890.79,8144.13,2301.52,59112.8,1.07643,1.2549,105.02999877929688,430.7493591308594
2024-05-05,5127.79,17890.79,8144.13,2301.52,59112.8,1.07643,1.2549,105.02999877929688,430.7493591308594
2024-05-06,5180.74,18093.57,8144.13,2323.97,63839.8,1.07692,1.25633,105.0500030517578,435.4674987792969
2024-05-07,5187.7,18091.45,8144.13,2313.99,63542.8,1.0756,1.25077,105.41000366210938,435.5367431640625
2024-05-08,5187.67,18085.01,8144.13,2308.385,63076.3,1.07491,1.2497,105.5500030517578,435.2795715332031
2024-05-09,5214.08,18113.46,8144.13,2346.3,61451.1,1.07814,1.25236,105.2300033569336,436.2291259765625
2024-05-10,5222.68,18161.18,8144.13,2363.435,62543.7,1.07721,1.25273,105.30999755859376,437.25787353515625
2024-05-11,5222.68,18161.18,8144.13,2363.435,62543.7,1.07721,1.25273,105.30999755859376,437.25787353515625
2024-05-12,5222.68,18161.18,8144.13,2363.435,62543.7,1.07721,1.25273,105.30999755859376,437.25787353515625
2024-05-13,5221.42,18198.61,8414.99,2336.465,61223.8,1.07897,1.25585,105.22000122070312,438.2667541503906
2024-05-14,5246.68,18322.77,8428.13,2357.985,62909.6,1.08181,1.25905,105.01000213623048,441.0858154296875
2024-05-15,5308.15,18596.65,8445.8,2386.085,61672.4,1.0884,1.26847,104.3499984741211,447.9801025390625
2024-05-16,5297.1,18557.96,8438.65,2376.74,65915.2,1.08674,1.26708,104.45999908447266,447.070068359375
2024-05-17,5303.27,18546.23,8420.26,2416.5,65468.1,1.08727,1.27069,104.4499969482422,446.85247802734375
2024-05-18,5303.27,18546.23,8420.26,2416.5,65468.1,1.08727,1.27069,104.4499969482422,446.85247802734375
2024-05-19,5303.27,18546.23,8420.26,2416.5,65468.1,1.08727,1.27069,104.4499969482422,446.85247802734375
2024-05-20,5308.13,18674.19,8424.2,2426.36,66278.7,1.08599,1.2706,104.56999969482422,449.96826171875
2024-05-21,5321.41,18713.8,8416.45,2420.935,69744.7,1.08558,1.2712,104.66000366210938,450.84857177734375
2024-05-22,5307.01,18705.2,8370.33,2378.74,69702.4,1.08243,1.27184,104.94000244140624,450.7596130371094
2024-05-23,5267.84,18623.39,8339.23,2328.885,69479.1,1.0815,1.26992,105.11000061035156,448.7318420410156
2024-05-24,5304.72,18808.35,8317.59,2333.825,67946.7,1.0849,1.274,104.72000122070312,452.9752502441406
2024-05-25,5304.72,18808.35,8317.59,2333.825,67946.7,1.0849,1.274,104.72000122070312,452.9752502441406
2024-05-26,5304.72,18808.35,8317.59,2333.825,67946.7,1.0849,1.274,104.72000122070312,452.9752502441406
2024-05-27,5304.72,18808.35,8317.59,2350.845,68470.1,1.0858,1.27689,104.72000122070312,452.9752502441406
2024-05-28,5306.04,18869.44,8254.18,2361.215,69701.4,1.08584,1.27633,104.61000061035156,454.6864013671875
2024-05-29,5266.95,18736.75,8183.07,2337.81,68302.2,1.08036,1.2704,105.0999984741211,451.4816589355469
2024-05-30,5235.48,18538.66,8231.05,2343.245,67611.8,1.0834,1.27331,104.72000122070312,446.6447448730469
2024-05-31,5277.51,18536.65,8275.38,2327.825,68392.9,1.08511,1.27443,104.66999816894533,445.8138732910156
2024-06-01,5277.51,18536.65,8275.38,2327.825,68392.9,1.08511,1.27443,104.66999816894533,445.8138732910156
2024-06-02,5277.51,18536.65,8275.38,2327.825,68392.9,1.08511,1.27443,104.66999816894533,445.8138732910156
2024-06-03,5283.4,18600.97,8275.38,2350.735,67776.8,1.09035,1.2806,104.13999938964844,448.2075500488281
2024-06-04,5291.34,18654.84,8275.38,2327.025,69069.8,1.08802,1.27721,104.11000061035156,449.4341125488281
2024-06-05,5354.03,19035.05,8275.38,2355.335,70620.4,1.08709,1.27863,104.2699966430664,458.49462890625
2024-06-06,5352.96,19021.19,8275.38,2376.135,71146.0,1.08901,1.27922,104.0999984741211,458.3363342285156
2024-06-07,5346.99,19000.95,8275.38,2287.92,70718.3,1.08007,1.27212,104.88999938964844,457.9308166503906
2024-06-08,5346.99,19000.95,8275.38,2287.92,70718.3,1.08007,1.27212,104.88999938964844,457.9308166503906
2024-06-09,5346.99,19000.95,8275.38,2287.92,70718.3,1.08007,1.27212,104.88999938964844,457.9308166503906
2024-06-10,5360.79,19074.67,8275.38,2310.695,69773.9,1.07656,1.27291,105.1500015258789,459.7804565429688
2024-06-11,5375.32,19210.19,8275.38,2316.87,69568.1,1.07424,1.27419,105.2300033569336,462.9358215332031
2024-06-12,5421.03,19465.18,8275.38,2324.765,67390.8,1.0813,1.27997,104.6500015258789,468.9992370605469
2024-06-13,5433.74,19576.92,8163.67,2303.96,68513.7,1.07395,1.276,105.1999969482422,471.5413513183594
2024-06-14,5431.6,19659.8,8146.86,2332.64,66943.3,1.0706,1.26899,105.5500030517578,473.9844970703125
2024-06-15,5431.6,19659.8,8146.86,2332.64,66943.3,1.0706,1.26899,105.5500030517578,473.9844970703125
2024-06-16,5431.6,19659.8,8146.86,2332.64,66943.3,1.0706,1.26899,105.5500030517578,473.9844970703125
2024-06-17,5473.23,19902.75,8142.15,2319.165,66522.9,1.07324,1.2702,105.31999969482422,479.7907409667969
2024-06-18,5487.03,19908.86,8191.29,2329.51,66541.5,1.07409,1.27102,105.26000213623048,479.9390869140625
2024-06-19,5487.03,19908.86,8205.11,2328.225,65184.3,1.07451,1.2721,105.26000213623048,479.9390869140625
2024-06-20,5473.17,19752.3,8272.46,2359.995,64978.5,1.07046,1.26593,105.58999633789062,476.23974609375
2024-06-21,5464.62,19700.43,8237.72,2322.415,65004.2,1.06922,1.26485,105.8000030517578,474.9637451171875
2024-06-22,5464.62,19700.43,8237.72,2322.415,65004.2,1.06922,1.26485,105.8000030517578,474.9637451171875
2024-06-23,5464.62,19700.43,8237.72,2322.415,65004.2,1.06922,1.26485,105.8000030517578,474.9637451171875
2024-06-24,5447.87,19474.62,8281.55,2334.42,63794.6,1.07336,1.26864,105.47000122070312,469.5564575195313
2024-06-25,5469.3,19701.13,8247.79,2319.605,60075.5,1.07134,1.26866,105.61000061035156,474.9261169433594
2024-06-26,5477.9,19751.05,8225.33,2298.24,61908.3,1.06805,1.26232,106.0500030517578,475.9068603515625
2024-06-27,5482.87,19789.03,8179.68,2327.915,61006.4,1.07053,1.26417,105.91000366210938,477.1353454589844
2024-06-28,5460.48,19682.87,8164.12,2325.185,61453.7,1.07111,1.26411,105.87000274658205,474.65863037109375
2024-06-29,5460.48,19682.87,8164.12,2325.185,61453.7,1.07111,1.26411,105.87000274658205,474.65863037109375
2024-06-30,5460.48,19682.87,8164.12,2325.185,61453.7,1.07111,1.26411,105.87000274658205,474.65863037109375
2024-07-01,5475.09,19812.22,8164.12,2331.855,61843.6,1.07394,1.26485,105.9000015258789,477.4425659179688
2024-07-02,5509.01,20011.89,8164.12,2329.575,63045.7,1.07456,1.26845,105.72000122070312,482.4555358886719
2024-07-03,5537.02,20186.63,8164.12,2356.25,61858.9,1.07867,1.27444,105.4000015258789,486.477783203125
2024-07-04,5537.02,20186.63,8164.12,2357.345,60176.0,1.08116,1.27602,105.4000015258789,486.477783203125
2024-07-05,5567.19,20391.97,8164.12,2388.865,58460.3,1.08415,1.28162,104.87999725341795,491.5502014160156
2024-07-06,5567.19,20391.97,8164.12,2388.865,58460.3,1.08415,1.28162,104.87999725341795,491.5502014160156
2024-07-07,5567.19,20391.97,8164.12,2388.865,58460.3,1.08415,1.28162,104.87999725341795,491.5502014160156
2024-07-08,5572.85,20439.54,8164.12,2359.045,56571.6,1.08265,1.28081,105.01000213623048,492.7192077636719
2024-07-09,5576.98,20453.02,8164.12,2364.025,56637.6,1.08148,1.2788,105.12000274658205,493.1452026367188
2024-07-10,5633.91,20675.38,8164.12,2371.355,57815.1,1.08298,1.28489,105.0500030517578,498.2869873046875
2024-07-11,5584.54,20211.36,8164.12,2415.345,57424.4,1.08669,1.29131,104.44000244140624,487.3594970703125
2024-07-12,5615.35,20331.49,8164.12,2412.76,57458.3,1.09063,1.29855,104.08999633789062,490.22265625
2024-07-13,5615.35,20331.49,8164.12,2412.76,57458.3,1.09063,1.29855,104.08999633789062,490.22265625
2024-07-14,5615.35,20331.49,8164.12,2412.76,57458.3,1.09063,1.29855,104.08999633789062,490.22265625
2024-07-15,5631.22,20386.88,8182.96,2422.3,61387.7,1.08958,1.29657,104.19000244140624,491.540283203125
2024-07-16,5667.2,20398.63,8164.9,2468.76,63564.3,1.08994,1.29724,104.2699966430664,491.728515625
2024-07-17,5588.27,19799.14,8187.46,2458.925,64516.5,1.09386,1.30086,103.75,477.29388427734375
2024-07-18,5544.59,19705.09,8204.89,2445.36,64322.7,1.08975,1.29441,104.16999816894533,475.0350646972656
2024-07-19,5505.0,19522.62,8155.72,2398.595,63837.3,1.08795,1.29108,104.4000015258789,470.8246154785156
2024-07-20,5505.0,19522.62,8155.72,2398.595,63837.3,1.08795,1.29108,104.4000015258789,470.8246154785156
2024-07-21,5505.0,19522.62,8155.72,2398.595,63837.3,1.08795,1.29108,104.4000015258789,470.8246154785156
2024-07-22,5564.41,19822.87,8198.78,2396.57,68222.5,1.08904,1.29305,104.30999755859376,477.8387451171875
2024-07-23,5555.74,19754.34,8167.37,2409.56,67866.5,1.08546,1.29087,104.4499969482422,476.1545715332031
2024-07-24,5427.13,19032.39,8153.69,2397.52,65880.0,1.08405,1.29091,104.38999938964844,459.0747680664063
2024-07-25,5399.22,18830.58,8186.35,2364.45,65658.5,1.08457,1.28541,104.36000061035156,454.01220703125
2024-07-26,5459.1,19023.66,8285.71,2386.385,65821.0,1.08579,1.28737,104.31999969482422,458.6685485839844
2024-07-27,5459.1,19023.66,8285.71,2386.385,65821.0,1.08579,1.28737,104.31999969482422,458.6685485839844
2024-07-28,5459.1,19023.66,8285.71,2386.385,65821.0,1.08579,1.28737,104.31999969482422,458.6685485839844
2024-07-29,5463.54,19059.49,8292.35,2384.125,68032.7,1.08234,1.28621,104.55999755859376,459.5898742675781
2024-07-30,5436.44,18796.27,8274.41,2410.725,67481.8,1.08144,1.28339,104.5500030517578,453.2790832519531
2024-07-31,5522.3,19362.43,8367.98,2447.64,66302.4,1.08271,1.28568,104.0999984741211,466.69329833984375
2024-08-01,5446.68,18890.39,8367.98,2446.325,64962.4,1.07919,1.27383,104.41999816894533,455.3893127441406
2024-08-02,5346.56,18440.85,8367.98,2437.455,64849.5,1.09131,1.28094,103.20999908447266,444.5806579589844
2024-08-03,5346.56,18440.85,8367.98,2437.455,64849.5,1.09131,1.28094,103.20999908447266,444.5806579589844
2024-08-04,5346.56,18440.85,8367.98,2437.455,64849.5,1.09131,1.28094,103.20999908447266,444.5806579589844
2024-08-05,5186.33,17895.15,8367.98,2410.415,58448.0,1.09535,1.27765,102.69000244140624,431.3249816894531
2024-08-06,5240.03,18077.92,8367.98,2390.72,54375.9,1.09291,1.26904,102.97000122070312,435.44635009765625
2024-08-07,5199.5,17867.37,8367.98,2382.845,56479.6,1.0924,1.26946,103.1999969482422,430.73052978515625
2024-08-08,5319.31,18413.82,8367.98,2427.5,55425.6,1.09172,1.27472,103.20999908447266,443.906982421875
2024-08-09,5344.16,18513.1,8367.98,2429.08,61202.1,1.09189,1.27602,103.13999938964844,446.2252502441406
2024-08-10,5344.16,18513.1,8367.98,2429.08,61202.1,1.09189,1.27602,103.13999938964844,446.2252502441406
2024-08-11,5344.16,18513.1,8367.98,2429.08,61202.1,1.09189,1.27602,103.13999938964844,446.2252502441406
2024-08-12,5344.39,18542.03,8367.98,2472.8,59015.8,1.0932,1.27647,103.13999938964844,447.186279296875
2024-08-13,5434.43,19006.43,8235.23,2465.115,58976.5,1.09922,1.28618,102.55999755859376,458.28216552734375
2024-08-14,5455.21,19022.68,8281.05,2448.005,61041.4,1.1013,1.28294,102.56999969482422,458.4308166503906
2024-08-15,5543.22,19490.15,8347.35,2456.785,58931.3,1.09735,1.28552,102.9800033569336,470.0122375488281
2024-08-16,5554.25,19508.52,8311.41,2508.135,57600.3,1.10247,1.29448,102.45999908447266,470.6165466308594
2024-08-17,5554.25,19508.52,8311.41,2508.135,57600.3,1.10247,1.29448,102.45999908447266,470.6165466308594
2024-08-18,5554.25,19508.52,8311.41,2508.135,57600.3,1.10247,1.29448,102.45999908447266,470.6165466308594
2024-08-19,5608.25,19766.49,8356.94,2504.23,59455.1,1.10841,1.29891,101.88999938964844,476.7985229492188
2024-08-20,5597.12,19719.82,8273.32,2513.975,58992.5,1.11295,1.30334,101.44000244140624,475.7979431152344
2024-08-21,5620.85,19824.84,8283.43,2512.42,59292.2,1.11483,1.30936,101.04000091552734,478.0171203613281
2024-08-22,5570.64,19491.84,8288.0,2484.8,61238.4,1.11117,1.3091,101.51000213623048,470.4382019042969
2024-08-23,5634.61,19720.87,8327.78,2510.94,60559.0,1.11915,1.32104,100.72000122070312,475.5403137207031
2024-08-24,5634.61,19720.87,8327.78,2510.94,60559.0,1.11915,1.32104,100.72000122070312,475.5403137207031
2024-08-25,5634.61,19720.87,8327.78,2510.94,60559.0,1.11915,1.32104,100.72000122070312,475.5403137207031
2024-08-26,5616.84,19516.44,8327.78,2518.05,64422.6,1.11611,1.31889,100.8499984741211,470.9236145019531
2024-08-27,5625.8,19581.52,8345.46,2524.59,63167.2,1.11838,1.32592,100.5500030517578,472.3304138183594
2024-08-28,5592.18,19350.78,8343.85,2504.735,60394.1,1.11201,1.3193,101.08999633789062,466.970703125
2024-08-29,5591.96,19325.46,8379.64,2521.175,59121.5,1.10788,1.31666,101.33999633789062,466.2870788574219
2024-08-30,5648.4,19574.64,8376.63,2502.54,59495.4,1.10535,1.3133,101.6999969482422,471.844970703125
2024-08-31,5648.4,19574.64,8376.63,2502.54,59495.4,1.10535,1.3133,101.6999969482422,471.844970703125
2024-09-01,5648.4,19574.64,8376.63,2502.54,59495.4,1.10535,1.3133,101.6999969482422,471.844970703125
2024-09-02,5648.4,19574.64,8376.63,2499.54,58341.0,1.10706,1.31446,101.6999969482422,471.844970703125
